customer_id,billing_month,plan,mrr
2019,2025-10-01,Plus,19.99
2019,2025-11-01,Plus,19.99
2019,2025-12-01,Plus,19.99
2019,2026-01-01,Plus,19.99
2019,2026-02-01,Plus,19.99
2019,2026-03-01,Plus,19.99
2019,2026-04-01,Plus,19.99
2019,2026-05-01,Plus,19.99
2019,2026-06-01,Plus,19.99
2020,2024-05-01,Pro,39.99
2020,2024-06-01,Pro,39.99
2020,2024-07-01,Pro,39.99
2021,2024-06-01,Pro,39.99
2021,2024-07-01,Pro,39.99
2021,2024-08-01,Pro,39.99
2021,2024-09-01,Pro,39.99
2021,2024-10-01,Pro,39.99
2021,2024-11-01,Pro,39.99
2021,2024-12-01,Pro,39.99
2021,2025-01-01,Pro,39.99
2021,2025-02-01,Pro,39.99
2021,2025-03-01,Pro,39.99
2021,2025-04-01,Pro,39.99
2021,2025-05-01,Pro,39.99
2021,2025-06-01,Pro,39.99
2021,2025-07-01,Pro,39.99
2021,2025-08-01,Pro,39.99
2021,2025-09-01,Pro,39.99
2021,2025-10-01,Pro,39.99
2021,2025-11-01,Pro,39.99
2021,2025-12-01,Pro,39.99
2021,2026-01-01,Pro,39.99
2021,2026-02-01,Pro,39.99
2021,2026-03-01,Pro,39.99
2022,2024-10-01,Pro,39.99
2022,2024-11-01,Pro,39.99
2022,2024-12-01,Pro,39.99
2022,2025-01-01,Pro,39.99
2022,2025-02-01,Pro,39.99
2022,2025-03-01,Pro,39.99
2022,2025-04-01,Pro,39.99
2022,2025-05-01,Pro,39.99
2022,2025-06-01,Pro,39.99
2022,2025-07-01,Pro,39.99
2022,2025-08-01,Pro,39.99
2022,2025-09-01,Pro,39.99
2022,2025-10-01,Pro,39.99
2022,2025-11-01,Pro,39.99
2022,2025-12-01,Pro,39.99
2022,2026-01-01,Pro,39.99
2022,2026-02-01,Pro,39.99
2022,2026-03-01,Pro,39.99
2022,2026-04-01,Pro,39.99
2022,2026-05-01,Pro,39.99
2022,2026-06-01,Pro,39.99
2023,2024-02-01,Basic,9.99
2023,2024-03-01,Basic,9.99
2023,2024-04-01,Basic,9.99
2023,2024-05-01,Basic,9.99
2023,2024-06-01,Basic,9.99
2023,2024-07-01,Basic,9.99
2023,2024-08-01,Basic,9.99
2023,2024-09-01,Basic,9.99
2023,2024-10-01,Basic,9.99
2023,2024-11-01,Basic,9.99
2023,2024-12-01,Basic,9.99
2023,2025-01-01,Basic,9.99
2023,2025-02-01,Basic,9.99
2023,2025-03-01,Basic,9.99
2023,2025-04-01,Basic,9.99
2023,2025-05-01,Basic,9.99
2023,2025-06-01,Basic,9.99
2024,2024-03-01,Basic,9.99
2024,2024-04-01,Basic,9.99
2024,2024-05-01,Basic,9.99
2024,2024-06-01,Basic,9.99
2024,2024-07-01,Basic,9.99
2024,2024-08-01,Basic,9.99
2024,2024-09-01,Basic,9.99
2024,2024-10-01,Basic,9.99
2025,2024-05-01,Plus,19.99
2025,2024-06-01,Plus,19.99
2025,2024-07-01,Plus,19.99
2025,2024-08-01,Plus,19.99
2026,2024-03-01,Plus,19.99
2026,2024-04-01,Plus,19.99
2026,2024-05-01,Plus,19.99
2026,2024-06-01,Plus,19.99
2026,2024-07-01,Plus,19.99
2026,2024-08-01,Plus,19.99
2026,2024-09-01,Plus,19.99
2026,2024-10-01,Plus,19.99
2026,2024-11-01,Plus,19.99
2026,2024-12-01,Plus,19.99
2026,2025-01-01,Plus,19.99
2026,2025-02-01,Plus,19.99
2026,2025-03-01,Plus,19.99
2026,2025-04-01,Plus,19.99
2026,2025-05-01,Plus,19.99
2026,2025-06-01,Plus,19.99
2026,2025-07-01,Plus,19.99
2026,2025-08-01,Plus,19.99
2026,2025-09-01,Plus,19.99
2026,2025-10-01,Plus,19.99
2026,2025-11-01,Plus,19.99
2026,2025-12-01,Plus,19.99
2026,2026-01-01,Plus,19.99
2026,2026-02-01,Plus,19.99
2026,2026-03-01,Plus,19.99
2026,2026-04-01,Plus,19.99
2026,2026-05-01,Plus,19.99
2026,2026-06-01,Plus,19.99
2027,2024-04-01,Basic,9.99
2028,2025-02-01,Basic,9.99
2028,2025-03-01,Basic,9.99
2028,2025-04-01,Basic,9.99
2028,2025-05-01,Basic,9.99
2028,2025-06-01,Basic,9.99
2028,2025-07-01,Basic,9.99
2028,2025-08-01,Basic,9.99
2028,2025-09-01,Basic,9.99
2028,2025-10-01,Basic,9.99
2028,2025-11-01,Basic,9.99
2028,2025-12-01,Basic,9.99
2028,2026-01-01,Basic,9.99
2028,2026-02-01,Basic,9.99
2028,2026-03-01,Basic,9.99
2028,2026-04-01,Basic,9.99
2028,2026-05-01,Basic,9.99
2028,2026-06-01,Basic,9.99
2029,2024-07-01,Basic,9.99
2029,2024-08-01,Basic,9.99
2030,2024-02-01,Pro,39.99
2030,2024-03-01,Pro,39.99
2030,2024-04-01,Pro,39.99
2030,2024-05-01,Pro,39.99
2030,2024-06-01,Pro,39.99
2030,2024-07-01,Pro,39.99
2030,2024-08-01,Pro,39.99
2030,2024-09-01,Pro,39.99
2030,2024-10-01,Pro,39.99
2030,2024-11-01,Pro,39.99
2030,2024-12-01,Pro,39.99
2030,2025-01-01,Pro,39.99
2030,2025-02-01,Pro,39.99
2030,2025-03-01,Pro,39.99
2030,2025-04-01,Pro,39.99
2030,2025-05-01,Pro,39.99
2030,2025-06-01,Pro,39.99
2030,2025-07-01,Pro,39.99
2030,2025-08-01,Pro,39.99
2030,2025-09-01,Pro,39.99
2030,2025-10-01,Pro,39.99
2030,2025-11-01,Pro,39.99
2030,2025-12-01,Pro,39.99
2030,2026-01-01,Pro,39.99
2030,2026-02-01,Pro,39.99
2030,2026-03-01,Pro,39.99
2030,2026-04-01,Pro,39.99
2030,2026-05-01,Pro,39.99
2030,2026-06-01,Pro,39.99
2031,2024-04-01,Basic,9.99
2031,2024-05-01,Basic,9.99
2031,2024-06-01,Basic,9.99
2031,2024-07-01,Basic,9.99
2031,2024-08-01,Basic,9.99
2031,2024-09-01,Basic,9.99
2031,2024-10-01,Basic,9.99
2031,2024-11-01,Basic,9.99
2031,2024-12-01,Basic,9.99
2031,2025-01-01,Basic,9.99
2031,2025-02-01,Basic,9.99
2031,2025-03-01,Basic,9.99
2031,2025-04-01,Basic,9.99
2031,2025-05-01,Basic,9.99
2031,2025-06-01,Basic,9.99
2031,2025-07-01,Basic,9.99
2031,2025-08-01,Basic,9.99
2031,2025-09-01,Basic,9.99
2031,2025-10-01,Basic,9.99
2031,2025-11-01,Basic,9.99
2031,2025-12-01,Basic,9.99
2031,2026-01-01,Basic,9.99
2031,2026-02-01,Basic,9.99
2031,2026-03-01,Basic,9.99
2031,2026-04-01,Basic,9.99
2031,2026-05-01,Basic,9.99
2031,2026-06-01,Basic,9.99
2032,2024-03-01,Basic,9.99
2033,2024-04-01,Basic,9.99
2033,2024-05-01,Basic,9.99
2033,2024-06-01,Basic,9.99
2033,2024-07-01,Basic,9.99
2033,2024-08-01,Basic,9.99
2033,2024-09-01,Basic,9.99
2033,2024-10-01,Basic,9.99
2033,2024-11-01,Basic,9.99
2033,2024-12-01,Basic,9.99
2033,2025-01-01,Basic,9.99
2033,2025-02-01,Basic,9.99
2033,2025-03-01,Basic,9.99
2033,2025-04-01,Basic,9.99
2033,2025-05-01,Basic,9.99
2033,2025-06-01,Basic,9.99
2033,2025-07-01,Basic,9.99
2033,2025-08-01,Basic,9.99
2033,2025-09-01,Basic,9.99
2033,2025-10-01,Basic,9.99
2033,2025-11-01,Basic,9.99
2033,2025-12-01,Basic,9.99
2033,2026-01-01,Basic,9.99
2033,2026-02-01,Basic,9.99
2033,2026-03-01,Basic,9.99
2033,2026-04-01,Basic,9.99
2034,2025-02-01,Pro,39.99
2034,2025-03-01,Pro,39.99
2034,2025-04-01,Pro,39.99
2034,2025-05-01,Pro,39.99
2034,2025-06-01,Pro,39.99
2034,2025-07-01,Pro,39.99
2034,2025-08-01,Pro,39.99
2034,2025-09-01,Pro,39.99
2034,2025-10-01,Pro,39.99
2034,2025-11-01,Pro,39.99
2034,2025-12-01,Pro,39.99
2034,2026-01-01,Pro,39.99
2034,2026-02-01,Pro,39.99
2034,2026-03-01,Pro,39.99
2034,2026-04-01,Pro,39.99
2034,2026-05-01,Pro,39.99
2034,2026-06-01,Pro,39.99
2035,2025-05-01,Pro,39.99
2035,2025-06-01,Pro,39.99
2035,2025-07-01,Pro,39.99
2035,2025-08-01,Pro,39.99
2035,2025-09-01,Pro,39.99
2035,2025-10-01,Pro,39.99
2035,2025-11-01,Pro,39.99
2035,2025-12-01,Pro,39.99
2035,2026-01-01,Pro,39.99
2035,2026-02-01,Pro,39.99
2035,2026-03-01,Pro,39.99
2035,2026-04-01,Pro,39.99
2035,2026-05-01,Pro,39.99
2035,2026-06-01,Pro,39.99
2036,2024-03-01,Plus,19.99
2036,2024-04-01,Plus,19.99
2036,2024-05-01,Plus,19.99
2037,2024-09-01,Plus,19.99
2037,2024-10-01,Plus,19.99
2037,2024-11-01,Plus,19.99
2037,2024-12-01,Plus,19.99
2037,2025-01-01,Plus,19.99
2037,2025-02-01,Plus,19.99
2037,2025-03-01,Plus,19.99
2037,2025-04-01,Plus,19.99
2037,2025-05-01,Plus,19.99
2037,2025-06-01,Plus,19.99
2037,2025-07-01,Plus,19.99
2037,2025-08-01,Plus,19.99
2037,2025-09-01,Plus,19.99
2037,2025-10-01,Plus,19.99
2037,2025-11-01,Plus,19.99
2037,2025-12-01,Plus,19.99
2037,2026-01-01,Plus,19.99
2037,2026-02-01,Plus,19.99
2037,2026-03-01,Plus,19.99
2037,2026-04-01,Plus,19.99
2037,2026-05-01,Plus,19.99
2037,2026-06-01,Plus,19.99
2038,2024-03-01,Basic,9.99
2038,2024-04-01,Basic,9.99
2038,2024-05-01,Basic,9.99
2038,2024-06-01,Basic,9.99
2038,2024-07-01,Basic,9.99
2038,2024-08-01,Basic,9.99
2038,2024-09-01,Basic,9.99
2038,2024-10-01,Basic,9.99
2038,2024-11-01,Basic,9.99
2038,2024-12-01,Basic,9.99
2038,2025-01-01,Basic,9.99
2038,2025-02-01,Basic,9.99
2039,2026-01-01,Pro,39.99
2039,2026-02-01,Pro,39.99
2039,2026-03-01,Pro,39.99
2039,2026-04-01,Pro,39.99
2039,2026-05-01,Pro,39.99
2039,2026-06-01,Pro,39.99
2040,2024-08-01,Basic,9.99
2040,2024-09-01,Basic,9.99
2040,2024-10-01,Basic,9.99
2040,2024-11-01,Basic,9.99
2040,2024-12-01,Basic,9.99
2040,2025-01-01,Basic,9.99
2040,2025-02-01,Basic,9.99
2040,2025-03-01,Basic,9.99
2040,2025-04-01,Basic,9.99
2040,2025-05-01,Basic,9.99
2040,2025-06-01,Basic,9.99
2040,2025-07-01,Basic,9.99
2040,2025-08-01,Basic,9.99
2040,2025-09-01,Basic,9.99
2040,2025-10-01,Basic,9.99
2040,2025-11-01,Basic,9.99
2040,2025-12-01,Basic,9.99
2040,2026-01-01,Basic,9.99
2040,2026-02-01,Basic,9.99
2040,2026-03-01,Basic,9.99
2040,2026-04-01,Basic,9.99
2040,2026-05-01,Basic,9.99
2040,2026-06-01,Basic,9.99
2041,2024-03-01,Plus,19.99
2041,2024-04-01,Plus,19.99
2041,2024-05-01,Plus,19.99
2041,2024-06-01,Plus,19.99
2041,2024-07-01,Plus,19.99
2041,2024-08-01,Plus,19.99
2041,2024-09-01,Plus,19.99
2041,2024-10-01,Plus,19.99
2041,2024-11-01,Plus,19.99
2041,2024-12-01,Plus,19.99
2041,2025-01-01,Plus,19.99
2041,2025-02-01,Plus,19.99
2041,2025-03-01,Plus,19.99
2041,2025-04-01,Plus,19.99
2041,2025-05-01,Plus,19.99
2041,2025-06-01,Plus,19.99
2041,2025-07-01,Plus,19.99
2041,2025-08-01,Plus,19.99
2041,2025-09-01,Plus,19.99
2041,2025-10-01,Plus,19.99
2041,2025-11-01,Plus,19.99
2041,2025-12-01,Plus,19.99
2041,2026-01-01,Plus,19.99
2041,2026-02-01,Plus,19.99
2041,2026-03-01,Plus,19.99
2041,2026-04-01,Plus,19.99
2041,2026-05-01,Plus,19.99
2041,2026-06-01,Plus,19.99
2042,2026-05-01,Plus,19.99
2042,2026-06-01,Plus,19.99
2043,2024-06-01,Plus,19.99
2043,2024-07-01,Plus,19.99
2043,2024-08-01,Plus,19.99
2043,2024-09-01,Plus,19.99
2043,2024-10-01,Plus,19.99
2043,2024-11-01,Plus,19.99
2043,2024-12-01,Plus,19.99
2043,2025-01-01,Plus,19.99
2043,2025-02-01,Plus,19.99
2043,2025-03-01,Plus,19.99
2043,2025-04-01,Plus,19.99
2043,2025-05-01,Plus,19.99
2043,2025-06-01,Plus,19.99
2043,2025-07-01,Plus,19.99
2043,2025-08-01,Plus,19.99
2043,2025-09-01,Plus,19.99
2043,2025-10-01,Plus,19.99
2043,2025-11-01,Plus,19.99
2043,2025-12-01,Plus,19.99
2043,2026-01-01,Plus,19.99
2043,2026-02-01,Plus,19.99
2043,2026-03-01,Plus,19.99
2043,2026-04-01,Plus,19.99
2043,2026-05-01,Plus,19.99
2043,2026-06-01,Plus,19.99
2044,2024-09-01,Pro,39.99
2044,2024-10-01,Pro,39.99
2044,2024-11-01,Pro,39.99
2044,2024-12-01,Pro,39.99
2044,2025-01-01,Pro,39.99
2044,2025-02-01,Pro,39.99
2045,2024-07-01,Basic,9.99
2045,2024-08-01,Basic,9.99
2045,2024-09-01,Basic,9.99
2045,2024-10-01,Basic,9.99
2045,2024-11-01,Basic,9.99
2045,2024-12-01,Basic,9.99
2045,2025-01-01,Basic,9.99
2045,2025-02-01,Basic,9.99
2045,2025-03-01,Basic,9.99
2045,2025-04-01,Basic,9.99
2046,2024-10-01,Basic,9.99
2046,2024-11-01,Basic,9.99
2046,2024-12-01,Basic,9.99
2046,2025-01-01,Basic,9.99
2046,2025-02-01,Basic,9.99
2046,2025-03-01,Basic,9.99
2046,2025-04-01,Basic,9.99
2046,2025-05-01,Basic,9.99
2046,2025-06-01,Basic,9.99
2047,2026-01-01,Pro,39.99
2047,2026-02-01,Pro,39.99
2047,2026-03-01,Pro,39.99
2047,2026-04-01,Pro,39.99
2047,2026-05-01,Pro,39.99
2047,2026-06-01,Pro,39.99
2048,2024-12-01,Basic,9.99
2048,2025-01-01,Basic,9.99
2048,2025-02-01,Basic,9.99
2048,2025-03-01,Basic,9.99
2048,2025-04-01,Basic,9.99
2048,2025-05-01,Basic,9.99
2048,2025-06-01,Basic,9.99
2049,2024-08-01,Basic,9.99
2049,2024-09-01,Basic,9.99
2049,2024-10-01,Basic,9.99
2050,2024-07-01,Pro,39.99
2050,2024-08-01,Pro,39.99
2050,2024-09-01,Pro,39.99
2051,2024-10-01,Basic,9.99
2051,2024-11-01,Basic,9.99
2051,2024-12-01,Basic,9.99
2051,2025-01-01,Basic,9.99
2051,2025-02-01,Basic,9.99
2051,2025-03-01,Basic,9.99
2051,2025-04-01,Basic,9.99
2051,2025-05-01,Basic,9.99
2051,2025-06-01,Basic,9.99
2051,2025-07-01,Basic,9.99
2051,2025-08-01,Basic,9.99
2051,2025-09-01,Basic,9.99
2051,2025-10-01,Basic,9.99
2051,2025-11-01,Basic,9.99
2052,2024-06-01,Basic,9.99
2053,2026-05-01,Pro,39.99
2053,2026-06-01,Pro,39.99
2054,2024-09-01,Basic,9.99
2054,2024-10-01,Basic,9.99
2054,2024-11-01,Basic,9.99
2054,2024-12-01,Basic,9.99
2054,2025-01-01,Basic,9.99
2054,2025-02-01,Basic,9.99
2054,2025-03-01,Basic,9.99
2054,2025-04-01,Basic,9.99
2054,2025-05-01,Basic,9.99
2054,2025-06-01,Basic,9.99
2054,2025-07-01,Basic,9.99
2054,2025-08-01,Basic,9.99
2054,2025-09-01,Basic,9.99
2054,2025-10-01,Basic,9.99
2054,2025-11-01,Basic,9.99
2054,2025-12-01,Basic,9.99
2055,2024-03-01,Basic,9.99
2055,2024-04-01,Basic,9.99
2055,2024-05-01,Basic,9.99
2055,2024-06-01,Basic,9.99
2055,2024-07-01,Basic,9.99
2055,2024-08-01,Basic,9.99
2055,2024-09-01,Basic,9.99
2055,2024-10-01,Basic,9.99
2055,2024-11-01,Basic,9.99
2055,2024-12-01,Basic,9.99
2055,2025-01-01,Basic,9.99
2055,2025-02-01,Basic,9.99
2055,2025-03-01,Basic,9.99
2055,2025-04-01,Basic,9.99
2055,2025-05-01,Basic,9.99
2056,2026-02-01,Basic,9.99
2056,2026-03-01,Basic,9.99
2056,2026-04-01,Basic,9.99
2056,2026-05-01,Basic,9.99
2056,2026-06-01,Basic,9.99
2057,2024-02-01,Basic,9.99
2057,2024-03-01,Basic,9.99
2057,2024-04-01,Basic,9.99
2057,2024-05-01,Basic,9.99
2057,2024-06-01,Basic,9.99
2057,2024-07-01,Basic,9.99
2057,2024-08-01,Basic,9.99
2057,2024-09-01,Basic,9.99
2057,2024-10-01,Basic,9.99
2057,2024-11-01,Basic,9.99
2057,2024-12-01,Basic,9.99
2057,2025-01-01,Basic,9.99
2058,2024-06-01,Plus,19.99
2058,2024-07-01,Plus,19.99
2058,2024-08-01,Plus,19.99
2058,2024-09-01,Plus,19.99
2058,2024-10-01,Plus,19.99
2058,2024-11-01,Plus,19.99
2058,2024-12-01,Plus,19.99
2058,2025-01-01,Plus,19.99
2058,2025-02-01,Plus,19.99
2058,2025-03-01,Plus,19.99
2058,2025-04-01,Plus,19.99
2058,2025-05-01,Plus,19.99
2058,2025-06-01,Plus,19.99
2058,2025-07-01,Plus,19.99
2058,2025-08-01,Plus,19.99
2058,2025-09-01,Plus,19.99
2058,2025-10-01,Plus,19.99
2058,2025-11-01,Plus,19.99
2058,2025-12-01,Plus,19.99
2058,2026-01-01,Plus,19.99
2058,2026-02-01,Plus,19.99
2058,2026-03-01,Plus,19.99
2059,2026-04-01,Plus,19.99
2059,2026-05-01,Plus,19.99
2059,2026-06-01,Plus,19.99
2060,2024-06-01,Plus,19.99
2060,2024-07-01,Plus,19.99
2060,2024-08-01,Plus,19.99
2060,2024-09-01,Plus,19.99
2060,2024-10-01,Plus,19.99
2060,2024-11-01,Plus,19.99
2060,2024-12-01,Plus,19.99
2060,2025-01-01,Plus,19.99
2060,2025-02-01,Plus,19.99
2060,2025-03-01,Plus,19.99
2060,2025-04-01,Plus,19.99
2060,2025-05-01,Plus,19.99
2060,2025-06-01,Plus,19.99
2060,2025-07-01,Plus,19.99
2060,2025-08-01,Plus,19.99
2060,2025-09-01,Plus,19.99
2060,2025-10-01,Plus,19.99
2060,2025-11-01,Plus,19.99
2060,2025-12-01,Plus,19.99
2060,2026-01-01,Plus,19.99
2060,2026-02-01,Plus,19.99
2060,2026-03-01,Plus,19.99
2060,2026-04-01,Plus,19.99
2060,2026-05-01,Plus,19.99
2060,2026-06-01,Plus,19.99
2061,2024-04-01,Plus,19.99
2061,2024-05-01,Plus,19.99
2061,2024-06-01,Plus,19.99
2061,2024-07-01,Plus,19.99
2061,2024-08-01,Plus,19.99
2061,2024-09-01,Plus,19.99
2061,2024-10-01,Plus,19.99
2061,2024-11-01,Plus,19.99
2061,2024-12-01,Plus,19.99
2061,2025-01-01,Plus,19.99
2061,2025-02-01,Plus,19.99
2061,2025-03-01,Plus,19.99
2061,2025-04-01,Plus,19.99
2061,2025-05-01,Plus,19.99
2061,2025-06-01,Plus,19.99
2061,2025-07-01,Plus,19.99
2061,2025-08-01,Plus,19.99
2061,2025-09-01,Plus,19.99
2061,2025-10-01,Plus,19.99
2061,2025-11-01,Plus,19.99
2061,2025-12-01,Plus,19.99
2061,2026-01-01,Plus,19.99
2061,2026-02-01,Plus,19.99
2061,2026-03-01,Plus,19.99
2061,2026-04-01,Plus,19.99
2061,2026-05-01,Plus,19.99
2061,2026-06-01,Plus,19.99
2062,2025-08-01,Plus,19.99
2062,2025-09-01,Plus,19.99
2062,2025-10-01,Plus,19.99
2062,2025-11-01,Plus,19.99
2062,2025-12-01,Plus,19.99
2062,2026-01-01,Plus,19.99
2062,2026-02-01,Plus,19.99
2062,2026-03-01,Plus,19.99
2062,2026-04-01,Plus,19.99
2062,2026-05-01,Plus,19.99
2062,2026-06-01,Plus,19.99
2063,2024-09-01,Pro,39.99
2063,2024-10-01,Pro,39.99
2063,2024-11-01,Pro,39.99
2063,2024-12-01,Pro,39.99
2063,2025-01-01,Pro,39.99
2063,2025-02-01,Pro,39.99
2063,2025-03-01,Pro,39.99
2063,2025-04-01,Pro,39.99
2063,2025-05-01,Pro,39.99
2063,2025-06-01,Pro,39.99
2063,2025-07-01,Pro,39.99
2063,2025-08-01,Pro,39.99
2063,2025-09-01,Pro,39.99
2063,2025-10-01,Pro,39.99
2063,2025-11-01,Pro,39.99
2063,2025-12-01,Pro,39.99
2063,2026-01-01,Pro,39.99
2063,2026-02-01,Pro,39.99
2063,2026-03-01,Pro,39.99
2063,2026-04-01,Pro,39.99
2063,2026-05-01,Pro,39.99
2063,2026-06-01,Pro,39.99
2064,2024-02-01,Plus,19.99
2065,2026-05-01,Basic,9.99
2065,2026-06-01,Basic,9.99
2066,2026-05-01,Basic,9.99
2066,2026-06-01,Basic,9.99
2067,2025-04-01,Plus,19.99
2067,2025-05-01,Plus,19.99
2067,2025-06-01,Plus,19.99
2067,2025-07-01,Plus,19.99
2067,2025-08-01,Plus,19.99
2067,2025-09-01,Plus,19.99
2067,2025-10-01,Plus,19.99
2067,2025-11-01,Plus,19.99
2067,2025-12-01,Plus,19.99
2067,2026-01-01,Plus,19.99
2067,2026-02-01,Plus,19.99
2067,2026-03-01,Plus,19.99
2067,2026-04-01,Plus,19.99
2067,2026-05-01,Plus,19.99
2067,2026-06-01,Plus,19.99
2068,2024-03-01,Plus,19.99
2068,2024-04-01,Plus,19.99
2068,2024-05-01,Plus,19.99
2068,2024-06-01,Plus,19.99
2068,2024-07-01,Plus,19.99
2068,2024-08-01,Plus,19.99
2068,2024-09-01,Plus,19.99
2068,2024-10-01,Plus,19.99
2068,2024-11-01,Plus,19.99
2068,2024-12-01,Plus,19.99
2068,2025-01-01,Plus,19.99
2068,2025-02-01,Plus,19.99
2068,2025-03-01,Plus,19.99
2068,2025-04-01,Plus,19.99
2068,2025-05-01,Plus,19.99
2068,2025-06-01,Plus,19.99
2068,2025-07-01,Plus,19.99
2068,2025-08-01,Plus,19.99
2068,2025-09-01,Plus,19.99
2068,2025-10-01,Plus,19.99
2068,2025-11-01,Plus,19.99
2068,2025-12-01,Plus,19.99
2068,2026-01-01,Plus,19.99
2068,2026-02-01,Plus,19.99
2068,2026-03-01,Plus,19.99
2068,2026-04-01,Plus,19.99
2068,2026-05-01,Plus,19.99
2068,2026-06-01,Plus,19.99
2069,2024-04-01,Plus,19.99
2069,2024-05-01,Plus,19.99
2069,2024-06-01,Plus,19.99
2069,2024-07-01,Plus,19.99
2069,2024-08-01,Plus,19.99
2069,2024-09-01,Plus,19.99
2069,2024-10-01,Plus,19.99
2070,2026-05-01,Plus,19.99
2070,2026-06-01,Plus,19.99
2071,2024-09-01,Plus,19.99
2071,2024-10-01,Plus,19.99
2071,2024-11-01,Plus,19.99
2071,2024-12-01,Plus,19.99
2071,2025-01-01,Plus,19.99
2071,2025-02-01,Plus,19.99
2071,2025-03-01,Plus,19.99
2071,2025-04-01,Plus,19.99
2071,2025-05-01,Plus,19.99
2071,2025-06-01,Plus,19.99
2071,2025-07-01,Plus,19.99
2071,2025-08-01,Plus,19.99
2071,2025-09-01,Plus,19.99
2071,2025-10-01,Plus,19.99
2071,2025-11-01,Plus,19.99
2071,2025-12-01,Plus,19.99
2071,2026-01-01,Plus,19.99
2071,2026-02-01,Plus,19.99
2071,2026-03-01,Plus,19.99
2071,2026-04-01,Plus,19.99
2071,2026-05-01,Plus,19.99
2071,2026-06-01,Plus,19.99
2072,2025-08-01,Basic,9.99
2072,2025-09-01,Basic,9.99
2072,2025-10-01,Basic,9.99
2072,2025-11-01,Basic,9.99
2072,2025-12-01,Basic,9.99
2072,2026-01-01,Basic,9.99
2072,2026-02-01,Basic,9.99
2072,2026-03-01,Basic,9.99
2072,2026-04-01,Basic,9.99
2072,2026-05-01,Basic,9.99
2072,2026-06-01,Basic,9.99
2073,2024-03-01,Plus,19.99
2073,2024-04-01,Plus,19.99
2073,2024-05-01,Plus,19.99
2073,2024-06-01,Plus,19.99
2073,2024-07-01,Plus,19.99
2073,2024-08-01,Plus,19.99
2073,2024-09-01,Plus,19.99
2073,2024-10-01,Plus,19.99
2073,2024-11-01,Plus,19.99
2073,2024-12-01,Plus,19.99
2073,2025-01-01,Plus,19.99
2073,2025-02-01,Plus,19.99
2073,2025-03-01,Plus,19.99
2073,2025-04-01,Plus,19.99
2073,2025-05-01,Plus,19.99
2073,2025-06-01,Plus,19.99
2073,2025-07-01,Plus,19.99
2073,2025-08-01,Plus,19.99
2073,2025-09-01,Plus,19.99
2073,2025-10-01,Plus,19.99
2073,2025-11-01,Plus,19.99
2073,2025-12-01,Plus,19.99
2073,2026-01-01,Plus,19.99
2073,2026-02-01,Plus,19.99
2073,2026-03-01,Plus,19.99
2073,2026-04-01,Plus,19.99
2073,2026-05-01,Plus,19.99
2073,2026-06-01,Plus,19.99
2074,2024-04-01,Plus,19.99
2074,2024-05-01,Plus,19.99
2074,2024-06-01,Plus,19.99
2074,2024-07-01,Plus,19.99
2075,2025-11-01,Plus,19.99
2075,2025-12-01,Plus,19.99
2075,2026-01-01,Plus,19.99
2075,2026-02-01,Plus,19.99
2075,2026-03-01,Plus,19.99
2076,2024-02-01,Plus,19.99
2076,2024-03-01,Plus,19.99
2076,2024-04-01,Plus,19.99
2076,2024-05-01,Plus,19.99
2076,2024-06-01,Plus,19.99
2076,2024-07-01,Plus,19.99
2076,2024-08-01,Plus,19.99
2076,2024-09-01,Plus,19.99
2076,2024-10-01,Plus,19.99
2076,2024-11-01,Plus,19.99
2076,2024-12-01,Plus,19.99
2076,2025-01-01,Plus,19.99
2076,2025-02-01,Plus,19.99
2076,2025-03-01,Plus,19.99
2076,2025-04-01,Plus,19.99
2076,2025-05-01,Plus,19.99
2076,2025-06-01,Plus,19.99
2076,2025-07-01,Plus,19.99
2076,2025-08-01,Plus,19.99
2076,2025-09-01,Plus,19.99
2076,2025-10-01,Plus,19.99
2076,2025-11-01,Plus,19.99
2076,2025-12-01,Plus,19.99
2076,2026-01-01,Plus,19.99
2076,2026-02-01,Plus,19.99
2076,2026-03-01,Plus,19.99
2076,2026-04-01,Plus,19.99
2076,2026-05-01,Plus,19.99
2076,2026-06-01,Plus,19.99
2077,2026-05-01,Basic,9.99
2077,2026-06-01,Basic,9.99
2078,2024-09-01,Plus,19.99
2078,2024-10-01,Plus,19.99
2078,2024-11-01,Plus,19.99
2078,2024-12-01,Plus,19.99
2078,2025-01-01,Plus,19.99
2078,2025-02-01,Plus,19.99
2078,2025-03-01,Plus,19.99
2079,2025-08-01,Basic,9.99
2079,2025-09-01,Basic,9.99
2079,2025-10-01,Basic,9.99
2079,2025-11-01,Basic,9.99
2079,2025-12-01,Basic,9.99
2079,2026-01-01,Basic,9.99
2079,2026-02-01,Basic,9.99
2079,2026-03-01,Basic,9.99
2080,2024-02-01,Basic,9.99
2080,2024-03-01,Basic,9.99
2080,2024-04-01,Basic,9.99
2080,2024-05-01,Basic,9.99
2080,2024-06-01,Basic,9.99
2080,2024-07-01,Basic,9.99
2080,2024-08-01,Basic,9.99
2080,2024-09-01,Basic,9.99
2080,2024-10-01,Basic,9.99
2080,2024-11-01,Basic,9.99
2080,2024-12-01,Basic,9.99
2080,2025-01-01,Basic,9.99
2080,2025-02-01,Basic,9.99
2080,2025-03-01,Basic,9.99
2080,2025-04-01,Basic,9.99
2080,2025-05-01,Basic,9.99
2080,2025-06-01,Basic,9.99
2080,2025-07-01,Basic,9.99
